Name,Specs,Price
HP Victus 15-fb2117AX Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"8th Gen AMD Ryzen 7 8845HS
Octa Core, 16 Threads
16 GB DDR5 RAM
1 TB SSD
6 GB NVIDIA GeForce RTX 4050
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹84,990"
HP Omen 16-xd0015AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"7th Gen AMD Ryzen 7 7840HS
Octa Core, 16 Threads
16 GB DDR5 RAM
1 TB SSD
6 GB NVIDIA GeForce RTX 4050
16.1 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹95,990"
Lenovo V15 G3 IAP 82TTA08AIN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/Win11),"12th Gen Intel Core i7 1255U
10 Cores (2P + 8E), 12 Threads
16 GB DDR4 RAM
512 GB SSD
Intel Integrated UHD
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹44,990"
HP 255 G9 7B1L8PA Laptop (AMD Ryzen 5 5625U/ 8GB/ 512 GB SSD/ Win11 Home),"5th Gen AMD Ryzen 5 5625U
Hexa Core, 12 Threads
8 GB DDR4 RAM
512 GB SSD
AMD Radeon Graphics
15.6 inches, 1366 x 768 pixels
Windows 11 OS
1 Year Warranty","₹32,990"
Asus ROG Zephyrus G14 (2025) GA403UM-QS007WS Gaming Laptop (AMD Ryzen 9 270/ 16GB/ 1TB SSD/ Win11 Home/ 8GB RTX 5060 Graphics),"AMD Ryzen 9 Octa Core 270
Octa Core, 16 Threads
16 GB LPDDR5X RAM
1 TB SSD
8 GB NVIDIA GeForce RTX 5060
14 inches, 2880 x 1800 pixels
Windows 11 OS
1 Year Warranty","₹1,84,990"
Lenovo LOQ 2024 15ARP9 83JC00GCIN Gaming Laptop (AMD Ryzen 5 7235HS/ 24GB/ 512GB SSD/ Win11/ 4GB RTX 3050 Graph),"7th Gen AMD Ryzen 5 7235HS
Quad Core, 8 Threads
24 GB DDR5 RAM
512 GB SSD
4 GB NVIDIA GeForce RTX 3050A
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹64,990"
Motorola Motobook 60 Laptop (Intel Core 5 210H/ 16GB/ 512GB SSD/ Win11 Home),"Intel Core 5 210H
Octa Core (4P + 4E), 12 Threads
16 GB DDR5 RAM
512 GB SSD
Intel Integrated
14 inches, 2880 x 1880 pixels
Windows 11 OS
1 Year Warranty","₹62,990"
Dell Inspiron 15 3535 Laptop (AMD Ryzen R5-7530U/ 16GB/ 512GB SSD/ Win11),"7th Gen AMD Ryzen 5 7530U
Hexa Core, 12 Threads
16 GB RAM
512 GB SSD
AMD Radeon Graphics
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹42,838"
ASUS TUF Gaming A18 2025 Laptop (AMD Ryzen 7 260 Processor/ 16GB/ 2TB SSD/ Win11/ RTX5070 Graph),"AMD Ryzen 7 260
Octa Core, 16 Threads
16 GB DDR5 RAM
2 TB SSD
8 GB NVIDIA GeForce RTX 5070
18 inches, 2560 x 1600 pixels
Windows 11 OS
1 Year Warranty","₹1,99,990"
Apple MacBook Pro 14 2024 Laptop (Apple M4/ 16GB/ 512GB SSD/ macOS),"Apple M4
10 Cores (4P + 6E)
16 GB RAM
512 GB SSD
10 Core GPU
14.2 inches, 3024 x 1964 pixels
Mac OS
1 Year Warranty","₹1,62,990"
HP Pavilion 16-af0056TU Laptop (Intel Core Ultra 5 125U/ 16GB/ 1TB SSD/ Win11),"Intel Core Ultra 5 125U
12 Cores (2P + 8E + 2LP-E), 14 Threads
16 GB LPDDR5 RAM
1 TB SSD
Intel Integrated Graphics
16 inches, 1920 x 1200 pixels
Windows 11 OS
1 Year Warranty","₹61,990"
Asus Vivobook 16X K3605ZC-RP628WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB RTX3050),"12th Gen Intel Core i7 12700H
14 Cores (6P + 8E), 20 Threads
16 GB DDR4 RAM
512 GB SSD
4 GB NVIDIA GeForce RTX 3050
16 inches, 1920 x 1200 pixels
Windows 11 OS
1 Year Warranty","₹62,991"
Gigabyte G6X 9KG-43IN854SH Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"13th Gen Intel Core i7 13650HX
14 Cores (6P + 8E)
16 GB DDR5 RAM
1 TB SSD
8 GB NVIDIA GeForce RTX 4060
16 inches, 1920 x 1200 pixels
Windows 11 OS
2 Year Warranty","₹1,08,145"
Thomson Neo 15 IN-N15I312-8GR512 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/Win11 Home),"12th Gen Intel Core i3 1215U
Hexa Core (2P + 4E), 8 Threads
8 GB LPDDR4 RAM
512 GB SSD
Intel Integrated
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹24,095"
MSI Stealth 18 AI Studio A1VIG-022IN Gaming Laptop (Intel Core Ultra 9 185H/ 32GB/ 2TB SSD/ Win11 Home/ 16GB RTX 4090 Graph),"Intel Core Ultra 9 Series 1 185H
16 Cores (6P + 8E + 2LP-E), 22 Threads
32 GB DDR5 RAM
2 TB SSD
16 GB NVIDIA GeForce RTX 4090
18 inches, 3840 x 2400 pixels
Windows 11 OS
2 Year Warranty","₹2,59,990"
Acer Chromebook Plus 515 CB515-2H NX.KNUSI.002 Laptop (13th Gen Core i3 1315U/ 8GB/ 256GB SSD/ Chrome OS),"13th Gen Intel Core i3 1315U
Hexa Core (2P + 4E), 8 Threads
8 GB RAM
256 GB SSD
Intel Integarted Graphics
15.6 inches, 1920 x 1080 pixels
Chrome OS
1 Year Warranty","₹23,990"
Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 3 5300U/ 16GB/ 512GB SSD/ Win11),"5th Gen AMD Ryzen 3 5300U
Quad Core, 8 Threads
16 GB DDR4 RAM
512 GB SSD
AMD Graphics
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹30,990"
HP Victus 15-fa1134TX Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"12th Gen Intel Core i7 12650H
10 Cores (6P + 4E), 16 Threads
16 GB DDR4 RAM
512 GB SSD
6 GB NVIDIA GeForce RTX 4050
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹79,990"
HP Pavilion Plus 14-ey0789AU Laptop (AMD Ryzen 7 7840H/ 16GB/ 1TB SSD/ Win 11),"7th Gen Amd Ryzen 7 7840H
Octa Core, 16 Threads
16 GB LPDDR5x RAM
1 TB SSD
AMD Radeon 780M Graphics
14 inches, 2880 x 1800 pixels
Windows 11 OS
1 Year Warranty","₹72,990"
Acer Aspire 7 A715-76G NH.QMFSI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"12th Gen Intel Core i5 12450H
Octa Core (4P + 4E), 12 Threads
16 GB DDR4 RAM
512 GB SSD
4 GB NVIDIA GeForce GTX 3050
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹52,990"
Lenovo Yoga Slim 7 14IMH9 83CV008LIN Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11),"Intel Core Ultra 5 Series 1 125H
14 Cores (4P + 8E + 2LP-E), 18 Threads
16 GB LPDDR5x RAM
1 TB SSD
Integrated Intel Arc Graphics
14 inches, 1920 x 1200 pixels
Windows 11 OS
1 Year Warranty","₹84,990"
Asus TUF Gaming A15 FA506NCR-HN275WS Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11 Home / 4GB Graph),"7th Gen AMD Ryzen 7 7435HS
Octa Core, 16 Threads
16 GB DDR5 RAM
512 GB SSD
4 GB NVIDIA GeForce RTX 3050
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹69,990"
HP 15-fd0489TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"13th Gen Intel Core i3 1315U
Hexa Core (2P + 4E), 8 Threads
8 GB RAM
512 GB SSD
Intel Integrated
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹37,999"
Asus TUF Gaming F16 FX688JPR-QT043WS Laptop (14th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB RTX 5070 8GB Graphics),"14th Gen Intel Core i7 14650HX
16 Cores (8P + 8E), 24 Threads
32 GB DDR5 RAM
1 TB SSD
8 GB NVIDIA GeForce RTX 5070
16 inches, 2560 x 1600 pixels
Windows 11 OS
1 Year Warranty","₹1,95,732"
Asus Vivobook 16 2025 X1607CA-MB142WS Laptop (Intel Core Ultra 5 225H/ 16GB/ 512GB SSD/ Win11),"Intel Core Ultra 5 225H
14 Cores (4P + 8E + 2LP-E), 14 Threads
16 GB DDR5 RAM
512 GB SSD
Intel Graphics
16 inches, 1920 x 1200 pixels
Windows 11 OS
1 Year Warranty","₹70,990"
Lenovo LOQ 15ARP9 83JC00EHIN Gaming Laptop (AMD Ryzen 7 7435H/ 24GB/ 512GB SSD/ Win11/ 8GB RTX 4060 Graph),"7th Gen AMD Ryzen 7 7435HS
Octa Core, 16 Threads
24 GB DDR5 RAM
512 GB SSD
8 GB NVIDIA GeForce RTX 4060
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹91,990"
Acer Nitro V ANV15-41 NH.QPFSI.006 Gaming Laptop (AMD Ryzen 5 6600H/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050 Graph),"6th Gen AMD Ryzen 5 6600H
Hexa Core, 12 Threads
16 GB DDR5 RAM
512 GB SSD
6 GB NVIDIA GeForce RTX 3050
16 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹61,999"
HP 15-fc1004AU Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11 Home),"7th Gen AMD Ryzen 5 7535HS
Hexa Core, 12 Threads
8 GB DDR5 RAM
512 GB SSD
AMD Radeon AMD
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹42,990"
Gigabyte G5 KF5-H3IN353SH Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),"13th Gen Intel Core i7 13620H
10 Cores (6P + 4E), 16 Threads
16 GB DDR5 RAM
512 GB SSD
8 GB NVIDIA GeForce RTX 4060
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
2 Year Warranty","₹82,000"
HP Omen 16-wf0148TX Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"13th Gen Intel Core i9 13900HX
24 Cores (8P + 16E), 32 Threads
16 GB DDR5 RAM
1 TB SSD
8 GB NVIDIA GeForce RTX 4060
16.1 inches, 2560 x 1440 pixels
Windows 11 OS
1 Year Warranty","₹1,24,990"
Infinix INBook X3 Slim XL422 Laptop (12th Gen Core i7/ 32GB/ 512GB SSD/ Win 11 Home),"12th Gen Intel Core i7 1255U
10 Cores (2P + 8E), 12 Threads
32 GB LPDDR4X RAM
512 GB SSD
Intel Integrated Iris Xe
14 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹39,990"
Acer Nitro V ANV15-41 NH.QPFSI.003 Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050 Graph),"7th Gen AMD Ryzen 7 7735HS
Octa Core, 16 Threads
16 GB DDR5 RAM
512 GB SSD
6 GB NVIDIA GeForce RTX 3050
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹65,990"
Samsung Galaxy Book 4 NP750XGJ-KG3IN Laptop (Intel Core i7 1355U/ 16GB/ 512GB SSD/ Win11),"13th Gen Intel Core i7 1355U
10 Cores (2P + 8E), 12 Threads
16 GB LPDDR4x RAM
512 GB SSD
Intel Iris Xe Graphics
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹59,990"
HP Omen Transcend 14-fb0007TX Gaming Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"Intel Core Ultra 7 Series 1 155H
16 Cores (6P + 8E + 2LP-E), 22 Threads
16 GB LPDDR5x RAM
1 TB SSD
8 GB NVIDIA GeForce RTX 4060
14 inches, 2880 x 1800 pixels
Windows 11 OS
1 Year Warranty","₹1,19,990"
HP Omen 16-xf0060AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"7th Gen AMD Ryzen 7 7840HS
Octa Core, 16 Threads
16 GB DDR5 RAM
1 TB SSD
8 GB NVIDIA GeForce RTX 4060
16 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹1,05,490"
Asus TUF Gaming F15 2022 FX507ZC4-HN116W Gaming Laptop (12th Gen Core i5/ 16GB/512GB SSD/ Win11 / 4GB Graph),"12th Gen Intel Core i5 12500H
12 Cores (4P + 8E), 16 Threads
16 GB DDR4 RAM
512 GB SSD
4 GB NVIDIA GeForce RTX 3050
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹67,990"
Dell Inspiron 15 3530 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"13th Gen Intel Core i3 1305U
5 Cores (1P + 4E), 6 Threads
8 GB DDR4 RAM
512 GB SSD
Intel Integrated UHD
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹34,490"
Apple MacBook Air 2022 Laptop (Apple M2/ 16GB/ 256GB SSD/ MacOS),"Apple M2
Octa Core
16 GB Unified Memory RAM
256 GB SSD
10-Core GPU
13.6 inches, 2560 x 1664 pixels
Mac OS
1 Year Warranty","₹77,990"
Acer 15 Travel Lite TL15-53M Laptop (13th Gen Core i3/ 16GB/ 512GB SSD/ Win11),"13th Gen Intel Core i3
16 GB RAM
512 GB SSD
Intel Iris Xe Graphics
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty
Backlit Keyboard","₹36,990"
Asus Vivobook 16X K3605VC-RP412W Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB RTX3050),"13th Gen Intel Core i5 13420H
Octa Core (4P + 4E), 12 Threads
16 GB DDR4 RAM
512 GB SSD
4 GB NVIDIA GeForce RTX 3050
16 inches, 1920 x 1200 pixels
Windows 11 OS
1 Year Warranty","₹67,990"
Lenovo 100e Chromebook Gen 4 82W00004HA Laptop (MediaTek Kompanio 520/ 4GB/ 32GB EMMC/ Chrome OS),"MediaTek Kompanio 520 520
4 GB LPDDR4X RAM
32 GB eMMC Storage
MediaTek Integrated Arm Mali-G52
11.6 inches, 1366 x 768 pixels
Chrome OS
1 Year Warranty
2 USB 3.0 Ports","₹9,999"
HP 15-fd0515TU Laptop (13th Gen Core i7/ 16GB/ 512GB/ Win11),"13th Gen Intel Core i7 1355U
10 Cores (2P + 8E), 12 Threads
16 GB DDR4 RAM
512 GB SSD
Intel Integrated UHD
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹67,990"
Lenovo Yoga Slim 7 14IMH9 83CV009XIN Laptop (Intel Core Ultra 7 155H/ 16GB/ 512GB SSD/ Win11 Home),"Intel Core Ultra 7 Series 1 155H
16 Cores (6P + 8E + 2LP-E), 22 Threads
16 GB LPDDR5x RAM
1 TB SSD
Integrated Intel Arc Graphics
14 inches, 1920 x 1200 pixels
Windows 11 OS
1 Year Warranty","₹87,990"
Lenovo IdeaPad Slim 3 15IRH10 83K100CFIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"13th Gen Intel Core i5 13420H
Octa Core (4P + 4E), 12 Threads
16 GB LPDDR5 RAM
512 GB SSD
Intel UHD Graphics
15.3 inches, 1920 x 1200 pixels
Windows 11 OS
1 Year Warranty","₹60,990"
Lenovo IdeaPad Slim 3 83K100CJIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"13th Gen Intel Core i7 13620H
10 Cores (6P + 4E), 16 Threads
16 GB LPDDR5 RAM
512 GB SSD
Integrated Intel UHD Graphics
15.28 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹62,990"
Samsung Galaxy Book 5 360 NP750QHA-LG2IN Laptop (Intel Core Ultra 7 256V/ 16GB/ 512GB SSD/ Win11),"Intel Core Ultra 7 256V
Octa Core (4P + 4LP-E), 8 Threads
16 GB LPDDR5X RAM
512 GB SSD
Intel Arc Graphics 140V
15.6 inches, 1920 x 1080 pixels, Touch Screen
Windows 11 OS
1 Year Warranty","₹1,10,990"
Lenovo Legion 5 16IRX9 83DG00LFIN Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB RTX4060),"14th Gen Intel Core i7 14650HX
16 Cores (8P + 8E), 24 Threads
16 GB DDR5 RAM
1 TB SSD
8 GB NVIDIA GeForce RTX 4060
16 inches, 2560 x 1600 pixels
Windows 11 OS
1 Year Warranty","₹1,47,490"
Asus Zenbook 14 OLED 2025 UX3405CA-PZ348WS Laptop (Intel Core Ultra 7 255H/ 32GB/ 1TB SSD/ Win11 Home),"Intel Core Ultra 7 255H
16 Cores (6P + 8E + 2LP-E), 16 Threads
32 GB LPDDR5X RAM
1 TB SSD
Intel Integrated Arc
14 inches, 2880 x 1800 pixels, Touch Screen
Windows 11 OS
1 Year Warranty","₹1,27,490"
Acer Aspire 3 A311-45 UN.354SI.004 Laptop (Intel Celeron N4500/ 8GB/ 256GB SSD/ Win11),"Intel Celeron N4500
Dual Core, 2 Threads
8 GB DDR4 RAM
256 GB SSD
Intel Integrated UHD
11.6 inches, 1366 x 768 pixels
Windows 11 OS
1 Year Warranty","₹15,990"
Acer Swift Go 14 SFG14-01 NX.KYXSI.001 AI Laptop (Snapdragon X Plus/ 16GB/ 512GB SSD/ Win11 Home),"Qualcomm Snapdragon X Plus
16 GB LPDDR5X RAM
512 GB SSD
Qualcomm Adreno
14.5 inches, 2560 x 1440 pixels, Touch Screen
Windows 11 OS
1 Year Warranty
2 USB 3.0 Ports","₹54,990"
Lenovo LOQ 15IAX9E 83LK0031IN Gaming Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11/ 4GB RTX 2050 Graph),"12th Gen Intel Core i5 12450HX
Octa Core (4P + 4E), 12 Threads
12 GB DDR5 RAM
512 GB SSD
4 GB NVIDIA GeForce RTX 2050
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹59,600"
Apple MacBook Pro 14 Laptop (Apple M4 Pro/ 24GB/ 512GB SSD/ macOS),"Apple M4 Pro
12 Cores (8P + 4E)
24 GB RAM
512 GB SSD
16 Core GPU
14.2 inches, 3024 x 1964 pixels
Mac OS
1 Year Warranty","₹1,91,990"
Lenovo IdeaPad Slim 5 83DC007LIN Laptop (Intel Core Ultra 5 125H/ 16GB RAM/ 512GB SSD/ Win 11),"Intel Core Ultra 5 Series 1 125H
14 Cores (4P + 8E + 2LP-E), 18 Threads
16 GB LPDDR5X RAM
512 GB SSD
Intel Arc Graphics
16 inches, 1920 x 1200 pixels
Windows 11 OS
1 Year Warranty","₹69,990"
Acer Aspire 3 15 A325-42 Laptop (AMD Ryzen 5 7430U/ 16GB/ 512GB SSD/ Win11),"7th Gen AMD Ryzen 5 7430U
Hexa Core, 12 Threads
16 GB DDR4 RAM
512 GB SSD
AMD Graphics
15.8 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹38,990"
Lenovo V15 82TTA07RIH Laptop (12th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home),"12th Gen Intel Core i5 1235U
10 Cores (2P + 8E), 12 Threads
16 GB DDR4 RAM
512 GB SSD
Integrated Intel Iris Graphics
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹42,990"
Asus TUF Gaming A15 FA507NVR-LP104WS Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11/ 8GB Graph),"7th Gen AMD Ryzen 7 7435HS
Octa Core, 16 Threads
16 GB DDR5 RAM
512 GB SSD
8 GB NVIDIA GeForce RTX 4060
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹98,870"
Asus Vivobook 16X K3605ZF-RP258WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"12th Gen Intel Core i5 12500H
12 Cores (4P + 8E), 16 Threads
16 GB DDR4 RAM
512 GB SSD
4 GB NVIDIA GeForce RTX 2050
16 inches, 1920 x 1200 pixels
Windows 11 OS
1 Year Warranty","₹57,990"
Lenovo V15 G4 83CQ0006IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),"7th Gen AMD Ryzen 3 7320U
Quad Core, 8 Threads
8 GB LPDDR5 RAM
512 GB SSD
Integrated AMD Radeon 610M
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹27,990"
HP 15s-fc0156AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),"7th Gen AMD Ryzen 5 7520U
Quad Core, 8 Threads
16 GB LPDDR5 RAM
512 GB SSD
AMD Radeon AMD
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹41,700"
Lenovo LOQ 15IRX9 83DV00BHIN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050),"13th Gen Intel Core i5 13450HX
10 Cores (6P + 4E), 16 Threads
16 GB DDR5 RAM
512 GB SSD
6 GB NVIDIA GeForce RTX 3050
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹75,990"
Lenovo ThinkBook 16 G6 21KKA07RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),"7th Gen AMD Ryzen 5 7530U
Hexa Core, 12 Threads
16 GB DDR4 RAM
512 GB SSD
AMD Radeon Graphics
16 inches, 1920 x 1200 pixels
Windows 11 OS
1 Year Warranty","₹47,490"
Asus VivoBook 15 X1500EA-EJ122WS Laptop (Intel Pentium Gold 7505/ 8GB/ 512GB SSD/ Win11),"Intel Pentium Gold 7505
Dual Core, 4 Threads
8 GB DDR4 RAM
512 GB SSD
Intel Integrated UHD
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹27,990"
Samsung Galaxy Book 4 NP750XGK-KS2IN Laptop (Intel Core 5 Processor 120U/ 16GB/ 512GB SSD/ Win11),"Intel Core 5 Processor Series 1 120U
10 Cores (2P + 8E), 12 Threads
16 GB LPDDR4x RAM
512 GB SSD
Intel Graphics
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹55,590"
HP Pavilion x360 14-ek1074TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"13th Gen Intel Core i5 1335U
10 Cores (2P + 8E), 12 Threads
16 GB DDR4 RAM
512 GB SSD
Intel Integrated Iris Xe
14 inches, 1920 x 1080 pixels, Touch Screen
Windows 11 OS
1 Year Warranty","₹66,990"
Acer One 14 Business Z2-493 Laptop (Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11),"3rd Gen AMD Ryzen 3 3250U
Dual Core, 4 Threads
8 GB DDR4 RAM
512 GB SSD
AMD Radeon Graphics
14 inches, 1366 x 768 pixels
Windows 11 OS
1 Year Warranty","₹24,400"
Asus Vivobook Pro 15 OLED K6502VU-MA541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"13th Gen Intel Core i5 13500H
12 Cores (4P + 8E), 16 Threads
16 GB DDR5 RAM
512 GB SSD
6 GB NVIDIA GeForce RTX 4050
15.6 inches, 2880 x 1620 pixels
Windows 11 OS
1 Year Warranty","₹84,990"
Asus Vivobook Go 15 OLED 2023 E1504FA-LK541WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),"7th Gen AMD Ryzen 5 7520U
Quad Core, 8 Threads
16 GB LPDDR5 RAM
512 GB SSD
AMD Radeon AMD
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹43,990"
Asus VivoBook 15 2021 X515JA-EJ362WS Laptop (10th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"10th Gen Intel Core i3 1005G1
Dual Core, 4 Threads
8 GB DDR4 RAM
512 GB SSD
Intel Integrated UHD
15.6 inches, 1920 x 1080 pixels
Windows OS
1 Year Warranty","₹27,990"
Asus TUF Gaming F16 FX677VU-RL055WS Laptop (Intel Core 5 210H/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"5th Gen Intel Core 5 210H
Octa Core (4P + 4E), 12 Threads
16 GB DDR4 RAM
512 GB SSD
6 GB NVIDIA GeForce RTX 4050
16 inches, 1920 x 1200 pixels
Windows 11 OS
1 Year Warranty","₹1,00,023"
Asus ROG Strix G16 G615LP-S5022WS Gaming Laptop (Intel Core Ultra 9 275HX / 32GB/ 1TB SSD/ Win11/ 8GB RTX 5070 Graphics),"Intel Core Ultra 9 275HX
24 Cores (8P + 16E), 24 Threads
32 GB DDR5 RAM
1 TB SSD
8 GB NVIDIA GeForce RTX 5070
16 inches, 2560 x 1600 pixels
Windows 11 OS
1 Year Warranty","₹2,50,226"
Asus ROG Strix G16 G614PM-S5046WS Gaming Laptop (AMD Ryzen 9 8940HX/ 16GB/ 1TB SSD/ Win11/ RTX 5060 8GB Graphics),"8th Gen AMD Ryzen 9 8940HX
16 Cores, 32 Threads
16 GB DDR5 RAM
1 TB SSD
8 GB NVIDIA GeForce RTX 5060
16 inches, 2560 x 1600 pixels
Windows 11 OS
1 Year Warranty","₹1,84,947"
Lenovo IdeaPad Slim 82XQ00H7IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),"7th Gen AMD Ryzen 3 7320U
Quad Core, 8 Threads
8 GB LPDDR5 RAM
512 GB SSD
AMD Radeon 610M Graphics
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹31,990"
Lenovo IdeaPad Slim 3 82XM00UGIN Laptop (AMD Ryzen 5 5625U/ 16 GB RAM/ 512 GB SSD/ Win 11),"5th Gen AMD Ryzen 5 5625U
Hexa Core, 12 Threads
16 GB DDR4 RAM
512 GB SSD
AMD Radeon
15.6 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹42,490"
Lenovo Yoga Pro 7i Gen 10 Aura Edition Laptop (Intel Core Ultra 7 255H/ 32GB/ 1TB/ Win11),"Intel Core Ultra 7 255H
16 Cores (6P + 8E + 2LP-E), 16 Threads
32 GB LPDDR5x RAM
1 TB SSD
Intel Arc Graphics
14.5 inches, 1872 x 3000 pixels, Touch Screen
Windows 11 OS
1 Year Warranty","₹1,06,600"
Microsoft Surface Pro 12 Laptop,"Qualcomm Snapdragon X Plus
Octa Core
16 GB LPDDR5x RAM
256 GB SSD
Qualcomm Adreno GPU
12 inches, 2196 x 1464 pixels, Touch Screen
Windows 11 OS
1 Year Warranty","₹67,990"
Acer Travel Lite TL14-42M 14 Laptop (AMD Ryzen 7 7730U/ 32GB/ 1TB SSD/ Win11),"7th Gen AMD Ryzen 7 7730U
Octa Core, 16 Threads
32 GB RAM
1 TB SSD
AMD Radeon Graphics
14 inches, 1920 x 1080 pixels
Windows 11 OS
1 Year Warranty","₹64,990"
